,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,13,49,113,211,337,518,700,946,1181,1486,5555
1,V2,16,52,116,217,355,512,709,934,1217,1490,5619
2,V3,13,51,118,214,340,510,722,934,1188,1497,5588
