,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,8,20,28,58,72,120,120,204,200,835,6(2).6(2).8(2).8(2).12(2).12(2)
1,V2,4,8,20,30,60,66,120,130,200,184,823,6(2).8(2).6(2).8(2).12(2).12(2)
2,V3,3,9,15,33,44,82,92,154,150,243,826,6.6.6
3,V4,3,9,18,36,42,83,93,156,147,233,821,8(2).8(2).8(2)
4,V5,3,9,12,30,48,81,75,144,165,245,813,6(2).6(2).6(2)
